chrom_ce10	start_ce10	end_ce10	devel_is_dynamic	ageing_is_dynamic	devel_cluster_label	ageing_cluster_label
chrIII	6076569	6076720	True	False	.	.
chrIII	6077143	6077294	True	False	.	.
chrIII	6077614	6077765	True	False	.	.
chrIII	6078058	6078209	True	True	.	.
chrIII	6078942	6079093	True	False	Mix4	stable
chrIII	6079505	6079656	False	False	.	.
chrIII	6080166	6080317	True	True	.	.
chrIII	6081855	6082006	False	False	stable	stable
chrIII	6088042	6088193	True	True	I2	I
chrIII	6095434	6095585	True	False	.	.
chrIII	6097685	6097836	False	False	.	.
chrIII	6099811	6099962	True	False	.	.
chrIII	6105031	6105182	True	False	.	.
chrIII	6105850	6106001	True	False	H	stable
chrIII	6106956	6107107	True	False	.	.
chrIII	6110181	6110332	True	False	.	.
chrIII	6116077	6116228	False	False	.	.
chrIII	6116575	6116726	False	False	stable	stable
chrIII	6116924	6117075	True	False	I1	stable
chrIII	6117220	6117371	True	False	I1	stable
chrIII	6117759	6117910	True	False	.	.
chrIII	6118191	6118342	True	False	.	.
chrIII	6124745	6124896	False	False	.	.
chrIII	6131521	6131672	True	False	.	.
chrIII	6131821	6131972	True	False	Mix3	stable
chrIII	6132065	6132216	True	False	.	.
chrIII	6132432	6132583	True	True	.	.
chrIII	6132663	6132814	True	False	.	.
chrIII	6132898	6133049	False	False	.	.
chrIII	6133294	6133445	False	False	stable	stable
chrIII	6133555	6133706	False	False	.	.
chrIII	6133726	6133877	True	False	.	.
chrIII	6134168	6134319	False	True	stable	Mix2
chrIII	6135314	6135465	True	False	.	.
chrIII	6136077	6136228	False	False	.	.
chrIII	6136742	6136893	True	False	.	.
chrIII	6137482	6137633	True	False	.	.
chrIII	6138499	6138650	True	False	.	.
chrIII	6139352	6139503	True	False	.	.
chrIII	6140006	6140157	True	False	Mix1	stable
chrIII	6140379	6140530	False	False	.	.
chrIII	6140833	6140984	True	False	G1	stable
chrIII	6141608	6141759	True	False	Mix1	stable
chrIII	6144565	6144716	True	False	.	.
chrIII	6144983	6145134	True	False	Mix3	stable
chrIII	6145394	6145545	True	False	.	.
chrIII	6145949	6146100	False	False	stable	stable
chrIII	6146489	6146640	False	False	.	.
chrIII	6148034	6148185	False	False	.	.
chrIII	6148661	6148812	False	False	.	.
chrIII	6149725	6149876	True	True	I2	I+H [1]
chrIII	6150271	6150422	False	False	stable	stable
chrIII	6152028	6152179	True	False	.	.
chrIII	6153286	6153437	True	False	.	.
chrIII	6155583	6155734	False	False	.	.
chrIII	6155901	6156052	True	False	.	.
chrIII	6157452	6157603	True	False	.	.
chrIII	6158025	6158176	True	False	Mix1	stable
chrIII	6158627	6158778	False	False	stable	stable
chrIII	6158889	6159040	True	False	I1	stable
chrIII	6159251	6159402	False	False	stable	stable
chrIII	6161225	6161376	False	False	.	.
chrIII	6163442	6163593	True	False	.	.
chrIII	6164241	6164392	True	False	.	.
chrIII	6164678	6164829	False	True	.	.
chrIII	6166098	6166249	False	False	.	.
chrIII	6168896	6169047	True	False	I1	stable
chrIII	6170147	6170298	True	False	Mix2	stable
chrIII	6171452	6171603	True	False	I1	stable
chrIII	6173089	6173240	False	False	stable	stable
chrIII	6173361	6173512	True	False	G3	stable
chrIII	6178558	6178709	True	True	.	.
chrIII	6179039	6179190	True	True	I1	I+H [1]
chrIII	6180365	6180516	True	False	.	.
chrIII	6184937	6185088	True	True	.	.
chrIII	6186709	6186860	True	False	.	.
chrIII	6188100	6188251	True	True	G3	Mix4
chrIII	6190047	6190198	True	False	.	.
chrIII	6194531	6194682	False	False	stable	stable
chrIII	6195078	6195229	False	False	stable	stable
chrIII	6195455	6195606	False	False	.	.
chrIII	6198502	6198653	True	False	G2	stable
chrIII	6198722	6198873	True	False	G3	stable
chrIII	6202157	6202308	True	False	.	.
chrIII	6206320	6206471	False	False	stable	stable
chrIII	6207126	6207277	True	False	.	.
chrIII	6207978	6208129	True	False	Mix8	stable
chrIII	6209773	6209924	True	False	.	.
chrIII	6210253	6210404	True	False	G2	stable
chrIII	6215655	6215806	True	False	Mix1	stable
chrIII	6216045	6216196	False	True	.	.
chrIII	6219620	6219771	True	False	Mix1	stable
chrIII	6221466	6221617	True	False	.	.
chrIII	6221751	6221902	True	False	.	.
chrIII	6230134	6230285	True	False	.	.
chrIII	6232027	6232178	False	False	stable	stable
chrIII	6232885	6233036	True	False	.	.
chrIII	6233290	6233441	True	False	.	.
chrIII	6248137	6248288	False	False	stable	stable
chrIII	6251263	6251414	True	False	.	.
chrIII	6251555	6251706	False	False	stable	stable
chrIII	6268342	6268493	True	False	Mix6	stable
chrIII	6277091	6277242	True	False	.	.
chrIII	6278498	6278649	False	False	stable	stable
chrIII	6278944	6279095	True	False	Mix3	stable
chrIII	6279496	6279647	True	False	.	.
chrIII	6280174	6280325	True	False	Mix2	stable
chrIII	6281923	6282074	False	True	.	.
chrIII	6282175	6282326	False	False	.	.
chrIII	6283080	6283231	True	False	.	.
chrIII	6285888	6286039	True	False	Mix7	stable
chrIII	6287366	6287517	True	False	I2	stable
chrIII	6288189	6288340	True	False	.	.
chrIII	6289413	6289564	True	False	Mix1	stable
chrIII	6290846	6290997	False	False	stable	stable
chrIII	6291460	6291611	True	True	Mix3	Mix2
chrIII	6297419	6297570	True	False	Mix1	stable
chrIII	6299480	6299631	True	True	.	.
chrIII	6303118	6303269	True	False	Mix2	stable
chrIII	6303427	6303578	True	False	Mix3	stable
chrIII	6303861	6304012	True	False	.	.
chrIII	6304238	6304389	True	True	Mix8	I+H [2]
chrIII	6307865	6308016	True	False	N+M	stable
chrIII	6310387	6310538	True	False	.	.
chrIII	6313809	6313960	True	False	.	.
chrIII	6317492	6317643	True	False	Mix1	stable
chrIII	6319407	6319558	False	False	.	.
chrIII	6324609	6324760	True	False	.	.
chrIII	6325175	6325326	True	False	.	.
chrIII	6327453	6327604	True	True	.	.
chrIII	6328729	6328880	True	False	.	.
chrIII	6329651	6329802	True	False	Mix6	stable
chrIII	6331769	6331920	True	False	.	.
chrIII	6339559	6339710	True	True	.	.
chrIII	6340129	6340280	True	False	.	.
chrIII	6340589	6340740	False	True	.	.
chrIII	6342127	6342278	True	False	Mix8	stable
chrIII	6343112	6343263	True	False	.	.
chrIII	6344496	6344647	True	False	Mix8	stable
chrIII	6344817	6344968	False	False	stable	stable
chrIII	6345610	6345761	False	False	.	.
chrIII	6346029	6346180	False	False	stable	stable
chrIII	6347839	6347990	False	False	.	.
chrIII	6348120	6348271	True	False	.	.
chrIII	6348680	6348831	False	False	stable	stable
chrIII	6350941	6351092	True	False	.	.
chrIII	6351465	6351616	True	False	.	.
chrIII	6352298	6352449	True	False	.	.
chrIII	6352621	6352772	True	False	.	.
chrIII	6354844	6354995	True	True	.	.
chrIII	6355432	6355583	True	False	.	.
chrIII	6356004	6356155	True	False	.	.
chrIII	6356347	6356498	True	True	.	.
chrIII	6357872	6358023	False	False	.	.
chrIII	6358822	6358973	False	False	.	.
chrIII	6359262	6359413	True	False	.	.
chrIII	6359503	6359654	False	False	.	.
chrIII	6360179	6360330	True	False	Mix3	stable
chrIII	6360933	6361084	False	False	.	.
chrIII	6361617	6361768	True	False	.	.
chrIII	6362063	6362214	True	False	.	.
chrIII	6362497	6362648	True	False	Mix3	stable
chrIII	6362929	6363080	False	False	stable	stable
chrIII	6363332	6363483	False	True	.	.
chrIII	6364493	6364644	True	False	.	.
chrIII	6366681	6366832	True	False	.	.
chrIII	6367764	6367915	False	False	stable	stable
chrIII	6373862	6374013	True	False	.	.
chrIII	6374100	6374251	True	False	.	.
chrIII	6374442	6374593	True	False	.	.
chrIII	6375072	6375223	False	False	stable	stable
chrIII	6379188	6379339	False	False	stable	stable
chrIII	6382982	6383133	True	False	.	.
chrIII	6383213	6383364	True	False	G3	stable
chrIII	6384538	6384689	False	False	.	.
chrIII	6393981	6394132	True	True	.	.
chrIII	6395822	6395973	True	True	I1	Mix1
chrIII	6396491	6396642	True	True	.	.
chrIII	6396844	6396995	True	False	.	.
chrIII	6398206	6398357	True	False	Mix3	stable
chrIII	6401256	6401407	False	False	.	.
chrIII	6402027	6402178	True	False	.	.
chrIII	6402442	6402593	True	False	Mix1	stable
chrIII	6402873	6403024	True	True	.	.
chrIII	6403822	6403973	False	False	.	.
chrIII	6405272	6405423	True	True	.	.
chrIII	6411487	6411638	True	True	.	.
chrIII	6415579	6415730	False	False	stable	stable
chrIII	6418304	6418455	False	False	.	.
chrIII	6419131	6419282	False	False	.	.
chrIII	6419626	6419777	True	False	I2	stable
chrIII	6420257	6420408	False	False	.	.
chrIII	6420562	6420713	True	False	.	.
chrIII	6421044	6421195	True	False	Mix2	stable
chrIII	6421501	6421652	True	False	.	.
chrIII	6422184	6422335	True	True	.	.
chrIII	6422803	6422954	False	True	.	.
chrIII	6423141	6423292	False	False	.	.
chrIII	6427739	6427890	False	False	.	.
chrIII	6429713	6429864	False	False	.	.
chrIII	6431822	6431973	False	False	stable	stable
chrIII	6439903	6440054	True	False	.	.
chrIII	6441852	6442003	True	False	G3	stable
chrIII	6442400	6442551	True	True	.	.
chrIII	6442622	6442773	True	False	.	.
chrIII	6442809	6442960	True	False	I1	stable
chrIII	6444416	6444567	False	False	stable	stable
chrIII	6446694	6446845	False	False	.	.
chrIII	6447254	6447405	True	False	.	.
chrIII	6447606	6447757	True	False	I2	stable
chrIII	6447986	6448137	True	True	.	.
chrIII	6452558	6452709	False	False	.	.
chrIII	6452798	6452949	True	False	.	.
chrIII	6453181	6453332	True	False	Mix8	stable
chrIII	6453719	6453870	False	False	stable	stable
chrIII	6454117	6454268	True	False	G1	stable
chrIII	6456527	6456678	False	False	stable	stable
chrIII	6463423	6463574	False	False	.	.
chrIII	6464277	6464428	True	False	Mix6	stable
chrIII	6464980	6465131	True	False	G2	stable
chrIII	6466664	6466815	True	False	.	.
chrIII	6475490	6475641	True	False	.	.
chrIII	6476496	6476647	True	False	.	.
chrIII	6478630	6478781	True	False	Mix5	stable
chrIII	6479118	6479269	True	False	.	.
chrIII	6479528	6479679	True	False	.	.
chrIII	6486806	6486957	True	False	.	.
chrIII	6488976	6489127	True	False	G4	stable
chrIII	6495272	6495423	True	True	Mix3	I
chrIII	6500363	6500514	False	True	stable	I+H [2]
chrIII	6504199	6504350	True	False	.	.
chrIII	6505644	6505795	True	False	.	.
chrIII	6508427	6508578	True	False	.	.
chrIII	6509202	6509353	True	False	.	.
chrIII	6509445	6509596	True	False	.	.
chrIII	6509991	6510142	False	False	.	.
chrIII	6510767	6510918	True	True	.	.
chrIII	6513902	6514053	True	True	.	.
chrIII	6537245	6537396	True	False	Mix6	stable
chrIII	6551278	6551429	False	False	stable	stable
chrIII	6551759	6551910	False	False	.	.
chrIII	6553446	6553597	True	False	.	.
chrIII	6563560	6563711	True	False	.	.
chrIII	6563713	6563864	True	False	.	.
chrIII	6572697	6572848	True	False	.	.
chrIII	6575117	6575268	True	False	.	.
chrIII	6577381	6577532	False	False	.	.
chrIII	6590047	6590198	False	False	.	.
chrIII	6590477	6590628	False	False	.	.
chrIII	6592608	6592759	True	True	.	.
chrIII	6593209	6593360	True	False	.	.
chrIII	6600581	6600732	True	False	.	.
chrIII	6600957	6601108	False	False	.	.
chrIII	6601297	6601448	True	False	.	.
chrIII	6601784	6601935	True	False	.	.
chrIII	6602136	6602287	True	False	.	.
chrIII	6602895	6603046	True	False	.	.
chrIII	6603261	6603412	False	False	.	.
chrIII	6603816	6603967	True	False	.	.
chrIII	6604390	6604541	True	False	Mix3	stable
chrIII	6605494	6605645	True	False	.	.
chrIII	6605662	6605813	True	False	.	.
chrIII	6606179	6606330	False	False	stable	stable
chrIII	6606564	6606715	False	False	.	.
chrIII	6607229	6607380	True	False	Mix3	stable
chrIII	6607844	6607995	False	False	.	.
chrIII	6608180	6608331	False	False	stable	stable
chrIII	6612383	6612534	True	True	I1	I
chrIII	6615119	6615270	True	False	G3	stable
chrIII	6619408	6619559	True	True	.	.
chrIII	6625371	6625522	False	False	stable	stable
chrIII	6625731	6625882	False	False	.	.
chrIII	6626363	6626514	True	False	.	.
chrIII	6627964	6628115	True	False	.	.
chrIII	6628429	6628580	True	False	.	.
chrIII	6628856	6629007	True	True	.	.
chrIII	6631877	6632028	True	False	.	.
chrIII	6639133	6639284	True	False	.	.
chrIII	6642203	6642354	False	False	.	.
chrIII	6645347	6645498	False	True	.	.
chrIII	6646808	6646959	True	False	.	.
chrIII	6648154	6648305	False	False	.	.
chrIII	6648612	6648763	True	True	Mix8	Mix5
chrIII	6655908	6656059	True	False	Mix1	stable
chrIII	6656965	6657116	True	False	.	.
chrIII	6658926	6659077	True	False	.	.
chrIII	6659414	6659565	False	False	.	.
chrIII	6661760	6661911	True	False	.	.
chrIII	6663094	6663245	True	False	.	.
chrIII	6663511	6663662	True	False	.	.
chrIII	6675577	6675728	True	False	Mix1	stable
chrIII	6678218	6678369	True	False	.	.
chrIII	6690584	6690735	True	False	.	.
chrIII	6693359	6693510	True	False	.	.
chrIII	6695230	6695381	True	False	.	.
chrIII	6696462	6696613	True	False	.	.
chrIII	6710055	6710206	False	False	stable	stable
chrIII	6711719	6711870	True	False	G3	stable
chrIII	6713371	6713522	True	False	H	stable
chrIII	6722305	6722456	True	False	G3	stable
chrIII	6724077	6724228	False	False	.	.
chrIII	6727168	6727319	False	False	.	.
chrIII	6730150	6730301	False	False	stable	stable
chrIII	6730729	6730880	True	False	.	.
chrIII	6731331	6731482	False	False	stable	stable
chrIII	6731849	6732000	False	False	stable	stable
chrIII	6741194	6741345	False	False	.	.
chrIII	6741630	6741781	True	False	.	.
chrIII	6742663	6742814	True	True	.	.
chrIII	6742984	6743135	False	False	.	.
chrIII	6743505	6743656	True	False	.	.
chrIII	6744538	6744689	True	True	.	.
chrIII	6795378	6795529	False	False	stable	stable
chrIII	6796710	6796861	True	False	.	.
chrIII	6798135	6798286	True	False	Mix1	stable
chrIII	6798983	6799134	True	False	.	.
chrIII	6799491	6799642	True	False	.	.
chrIII	6801052	6801203	True	False	Mix6	stable
chrIII	6801978	6802129	True	False	.	.
chrIII	6803159	6803310	True	False	.	.
chrIII	6804474	6804625	True	False	.	.
chrIII	6805414	6805565	True	False	.	.
chrIII	6806295	6806446	True	False	Mix1	stable
chrIII	6807151	6807302	True	False	Mix2	stable
chrIII	6807567	6807718	False	False	.	.
chrIII	6808560	6808711	True	False	.	.
chrIII	6812425	6812576	True	False	.	.
chrIII	6815125	6815276	False	False	.	.
chrIII	6816961	6817112	False	False	stable	stable
chrIII	6818052	6818203	True	True	.	.
chrIII	6818343	6818494	False	False	.	.
chrIII	6819569	6819720	True	True	I2	Mix1
chrIII	6819990	6820141	True	False	.	.
chrIII	6820397	6820548	True	False	Mix2	stable
chrIII	6821074	6821225	True	False	.	.
chrIII	6821753	6821904	False	True	.	.
chrIII	6822132	6822283	True	False	.	.
chrIII	6822898	6823049	True	False	.	.
chrIII	6823843	6823994	True	False	.	.
chrIII	6824441	6824592	True	False	.	.
chrIII	6826225	6826376	True	False	.	.
chrIII	6827766	6827917	True	False	.	.
chrIII	6828680	6828831	True	False	.	.
chrIII	6828973	6829124	True	False	.	.
chrIII	6829397	6829548	True	False	.	.
chrIII	6830065	6830216	True	False	Mix7	stable
chrIII	6830431	6830582	True	False	.	.
chrIII	6830856	6831007	True	False	.	.
chrIII	6831588	6831739	True	False	.	.
chrIII	6832575	6832726	True	False	.	.
chrIII	6833583	6833734	False	False	stable	stable
chrIII	6835369	6835520	True	False	.	.
chrIII	6835831	6835982	True	False	.	.
chrIII	6836903	6837054	True	False	.	.
chrIII	6837394	6837545	True	False	.	.
chrIII	6838142	6838293	True	False	.	.
chrIII	6848757	6848908	True	True	.	.
chrIII	6849289	6849440	True	False	Mix8	stable
chrIII	6850298	6850449	True	True	I1	I
chrIII	6852146	6852297	True	False	.	.
chrIII	6852557	6852708	True	False	.	.
chrIII	6857369	6857520	False	False	.	.
chrIII	6857613	6857764	False	False	stable	stable
chrIII	6864003	6864154	True	False	Mix3	stable
chrIII	6864922	6865073	False	False	.	.
chrIII	6869360	6869511	True	False	G3	stable
chrIII	6871127	6871278	True	False	.	.
chrIII	6871696	6871847	True	False	Mix6	stable
chrIII	6872190	6872341	True	False	.	.
chrIII	6872636	6872787	False	True	.	.
chrIII	6873727	6873878	False	False	.	.
chrIII	6885236	6885387	False	False	.	.
chrIII	6886181	6886332	False	False	.	.
chrIII	6887690	6887841	False	False	.	.
chrIII	6888589	6888740	True	False	.	.
chrIII	6889444	6889595	True	False	G3	stable
chrIII	6894607	6894758	True	False	.	.
chrIII	6895193	6895344	True	False	.	.
chrIII	6895897	6896048	True	False	.	.
chrIII	6896201	6896352	True	False	.	.
chrIII	6897691	6897842	False	False	stable	stable
chrIII	6898128	6898279	False	False	.	.
chrIII	6898591	6898742	True	False	.	.
chrIII	6902788	6902939	True	False	Mix8	stable
chrIII	6903380	6903531	True	False	Mix3	stable
chrIII	6903677	6903828	True	False	Mix8	stable
chrIII	6903947	6904098	True	False	.	.
chrIII	6904523	6904674	True	False	.	.
chrIII	6908157	6908308	False	False	.	.
chrIII	6912187	6912338	True	False	.	.
chrIII	6917268	6917419	True	False	Mix7	stable
chrIII	6928829	6928980	True	False	Mix7	stable
chrIII	6929204	6929355	True	False	.	.
chrIII	6929635	6929786	False	False	stable	stable
chrIII	6929915	6930066	True	True	Mix8	Mix4
chrIII	6935537	6935688	False	False	stable	stable
chrIII	6938142	6938293	False	True	.	.
chrIII	6938872	6939023	False	True	.	.
chrIII	6939623	6939774	False	True	stable	Mix5
chrIII	6943881	6944032	True	False	.	.
chrIII	6945735	6945886	True	False	H	stable
chrIII	6946422	6946573	True	False	G4	stable
chrIII	6948000	6948151	True	False	.	.
chrIII	6951507	6951658	False	False	stable	stable
chrIII	6958957	6959108	True	False	.	.
chrIII	6961224	6961375	False	False	stable	stable
chrIII	6961538	6961689	False	False	.	.
chrIII	6962153	6962304	True	False	I2	stable
chrIII	6967986	6968137	True	False	G3	stable
chrIII	6968338	6968489	False	False	.	.
chrIII	6968756	6968907	True	False	.	.
chrIII	6969240	6969391	True	False	G3	stable
chrIII	6969811	6969962	True	False	.	.
chrIII	6970110	6970261	True	False	.	.
chrIII	6970447	6970598	True	False	.	.
chrIII	6970728	6970879	True	False	.	.
chrIII	6971279	6971430	True	False	.	.
chrIII	6971467	6971618	True	False	.	.
chrIII	6971965	6972116	False	False	stable	stable
chrIII	6973765	6973916	True	False	Mix1	stable
chrIII	6977796	6977947	False	False	.	.
chrIII	6978921	6979072	True	False	Mix4	stable
chrIII	6982066	6982217	False	False	stable	stable
chrIII	6985265	6985416	True	False	.	.
chrIII	6988024	6988175	True	False	Mix3	stable
chrIII	6988194	6988345	True	False	.	.
chrIII	6989261	6989412	True	False	I1	stable
chrIII	6989942	6990093	True	False	Mix3	stable
chrIII	6991043	6991194	True	False	.	.
chrIII	6991514	6991665	True	False	.	.
chrIII	6992648	6992799	True	False	.	.
chrIII	6993203	6993354	True	False	.	.
chrIII	6993463	6993614	True	True	.	.
chrIII	6995598	6995749	True	False	.	.
chrIII	6995912	6996063	True	True	.	.
chrIII	6998212	6998363	True	False	.	.
chrIII	7005270	7005421	True	False	Mix1	stable
chrIII	7006515	7006666	True	False	Mix1	stable
chrIII	7008969	7009120	True	True	Mix1	Mix3
chrIII	7012160	7012311	True	False	.	.
chrIII	7020858	7021009	True	True	G1	Mix1
chrIII	7021306	7021457	False	False	.	.
chrIII	7025997	7026148	True	False	.	.
chrIII	7029479	7029630	True	False	Mix8	stable
chrIII	7030090	7030241	True	True	.	.
chrIII	7030512	7030663	False	False	.	.
chrIII	7030999	7031150	True	False	.	.
chrIII	7031311	7031462	True	True	.	.
chrIII	7031568	7031719	True	False	.	.
chrIII	7032052	7032203	True	False	.	.
chrIII	7034529	7034680	True	False	G3	stable
chrIII	7034884	7035035	True	False	.	.
chrIII	7038548	7038699	True	False	.	.
chrIII	7055922	7056073	False	False	stable	stable
chrIII	7060765	7060916	True	False	G1	stable
chrIII	7064666	7064817	True	False	.	.
chrIII	7067469	7067620	False	False	stable	stable
chrIII	7068695	7068846	False	False	stable	stable
chrIII	7074024	7074175	False	False	stable	stable
chrIII	7081601	7081752	True	False	I2	stable
chrIII	7084975	7085126	True	False	G1	stable
chrIII	7087216	7087367	False	False	.	.
chrIII	7087977	7088128	False	False	stable	stable
chrIII	7101888	7102039	True	False	.	.
chrIII	7102143	7102294	True	False	.	.
chrIII	7102507	7102658	True	False	.	.
chrIII	7104100	7104251	True	False	G2	stable
chrIII	7106804	7106955	True	True	.	.
chrIII	7107041	7107192	True	False	.	.
chrIII	7108008	7108159	True	True	I2	I
chrIII	7116219	7116370	True	False	.	.
chrIII	7116702	7116853	False	False	stable	stable
chrIII	7117489	7117640	True	True	.	.
chrIII	7118459	7118610	False	False	.	.
chrIII	7118922	7119073	True	False	.	.
chrIII	7120579	7120730	True	True	I1	I+H [2]
chrIII	7122899	7123050	True	False	G3	stable
chrIII	7124065	7124216	False	False	.	.
chrIII	7124407	7124558	False	False	stable	stable
chrIII	7128635	7128786	True	False	I1	stable
chrIII	7133631	7133782	True	False	G3	stable
chrIII	7140426	7140577	True	False	.	.
chrIII	7141251	7141402	True	False	.	.
chrIII	7142140	7142291	True	False	.	.
chrIII	7151469	7151620	True	False	.	.
chrIII	7152593	7152744	False	False	.	.
chrIII	7153332	7153483	False	False	.	.
chrIII	7153897	7154048	True	False	Mix2	stable
chrIII	7154591	7154742	True	False	.	.
chrIII	7155389	7155540	False	False	.	.
chrIII	7155734	7155885	True	False	Mix2	stable
chrIII	7156257	7156408	True	False	.	.
chrIII	7156815	7156966	False	False	.	.
chrIII	7162352	7162503	False	False	stable	stable
chrIII	7164968	7165119	True	False	G3	stable
chrIII	7165323	7165474	True	False	G1	stable
chrIII	7165819	7165970	False	False	stable	stable
chrIII	7166194	7166345	False	False	.	.
chrIII	7166731	7166882	True	False	.	.
chrIII	7167033	7167184	True	False	.	.
chrIII	7169644	7169795	False	True	.	.
chrIII	7170852	7171003	True	True	.	.
chrIII	7179367	7179518	True	True	.	.
chrIII	7179717	7179868	False	False	stable	stable
chrIII	7180656	7180807	True	False	.	.
chrIII	7181867	7182018	False	False	stable	stable
chrIII	7184070	7184221	False	False	stable	stable
chrIII	7187878	7188029	True	False	.	.
chrIII	7188332	7188483	True	False	Mix8	stable
chrIII	7189255	7189406	True	False	.	.
chrIII	7189794	7189945	False	False	stable	stable
chrIII	7193299	7193450	True	False	Mix4	stable
chrIII	7195896	7196047	False	False	.	.
chrIII	7198901	7199052	True	False	Mix8	stable
chrIII	7199592	7199743	False	False	stable	stable
chrIII	7200361	7200512	False	True	.	.
chrIII	7201480	7201631	True	False	Mix2	stable
chrIII	7203158	7203309	True	False	.	.
chrIII	7207558	7207709	True	False	.	.
chrIII	7207959	7208110	False	False	stable	stable
chrIII	7208381	7208532	True	False	Mix8	stable
chrIII	7208808	7208959	False	False	.	.
chrIII	7210396	7210547	True	False	.	.
chrIII	7210736	7210887	True	False	.	.
chrIII	7211348	7211499	False	False	stable	stable
chrIII	7212075	7212226	True	False	.	.
chrIII	7212355	7212506	True	False	I2	stable
chrIII	7212972	7213123	True	False	Mix3	stable
chrIII	7215647	7215798	True	False	N+M	stable
chrIII	7217123	7217274	True	False	.	.
chrIII	7221152	7221303	True	False	.	.
chrIII	7223394	7223545	False	False	.	.
chrIII	7234215	7234366	False	False	stable	stable
chrIII	7234686	7234837	True	False	.	.
chrIII	7238031	7238182	True	False	.	.
chrIII	7238479	7238630	True	False	.	.
chrIII	7238814	7238965	True	True	Mix8	Mix3
chrIII	7241220	7241371	True	False	Mix8	stable
chrIII	7257143	7257294	False	True	stable	Mix3
chrIII	7262077	7262228	False	False	.	.
chrIII	7270321	7270472	True	False	.	.
chrIII	7271111	7271262	True	False	I1	stable
chrIII	7272181	7272332	True	False	Mix6	stable
chrIII	7272758	7272909	True	False	.	.
chrIII	7272959	7273110	True	False	.	.
chrIII	7273756	7273907	True	False	.	.
chrIII	7277297	7277448	True	False	Mix8	stable
chrIII	7278532	7278683	True	False	.	.
chrIII	7281205	7281356	True	False	G3	stable
chrIII	7291227	7291378	True	False	.	.
chrIII	7291854	7292005	False	True	.	.
chrIII	7292631	7292782	False	False	stable	stable
chrIII	7293145	7293296	True	False	G1	stable
chrIII	7296096	7296247	True	False	.	.
chrIII	7297068	7297219	True	False	.	.
chrIII	7298158	7298309	False	False	.	.
chrIII	7299513	7299664	True	False	Mix1	stable
chrIII	7300097	7300248	True	False	.	.
chrIII	7300365	7300516	True	False	.	.
chrIII	7300849	7301000	True	False	.	.
chrIII	7301783	7301934	True	False	Mix3	stable
chrIII	7304990	7305141	True	False	.	.
chrIII	7305635	7305786	True	False	I2	stable
chrIII	7310741	7310892	True	False	G2	stable
chrIII	7315233	7315384	True	True	I1	I
chrIII	7316094	7316245	False	False	.	.
chrIII	7317385	7317536	True	False	.	.
chrIII	7317936	7318087	True	False	.	.
chrIII	7319443	7319594	True	True	I2	I+H [1]
chrIII	7320146	7320297	False	False	.	.
chrIII	7320571	7320722	False	False	.	.
chrIII	7322058	7322209	False	False	.	.
chrIII	7323086	7323237	True	True	I2	I+H [2]
chrIII	7323400	7323551	True	True	I2	I+H [2]
chrIII	7324666	7324817	True	False	I2	stable
chrIII	7334165	7334316	True	False	.	.
chrIII	7335314	7335465	True	False	Mix1	stable
chrIII	7335830	7335981	True	False	.	.
chrIII	7336244	7336395	False	False	stable	stable
chrIII	7337663	7337814	False	False	.	.
chrIII	7338696	7338847	True	False	.	.
chrIII	7344955	7345106	True	False	.	.
chrIII	7347283	7347434	True	True	.	.
chrIII	7350462	7350613	True	False	.	.
chrIII	7353904	7354055	False	False	stable	stable
chrIII	7357408	7357559	False	False	stable	stable
chrIII	7358669	7358820	True	False	I1	stable
chrIII	7359090	7359241	True	False	Mix8	stable
chrIII	7361287	7361438	False	False	.	.
chrIII	7363774	7363925	False	False	.	.
chrIII	7372895	7373046	True	False	.	.
chrIII	7374927	7375078	False	False	.	.
chrIII	7375486	7375637	True	False	I2	stable
chrIII	7376208	7376359	False	False	.	.
chrIII	7376490	7376641	True	False	Mix3	stable
chrIII	7376953	7377104	False	False	.	.
chrIII	7377337	7377488	True	False	.	.
chrIII	7381834	7381985	True	False	G3	stable
chrIII	7386553	7386704	True	False	.	.
chrIII	7386733	7386884	True	False	.	.
chrIII	7387369	7387520	True	False	.	.
chrIII	7396441	7396592	True	False	.	.
chrIII	7397253	7397404	True	False	N+M	stable
chrIII	7425075	7425226	True	False	.	.
chrIII	7453742	7453893	True	True	I1	I
chrIII	7463664	7463815	False	False	stable	stable
chrIII	7465461	7465612	True	False	.	.
chrIII	7477250	7477401	False	False	.	.
chrIII	7478947	7479098	True	True	.	.
chrIII	7488339	7488490	True	True	.	.
chrIII	7489220	7489371	True	False	.	.
chrIII	7490130	7490281	True	False	.	.
chrIII	7490450	7490601	True	False	Mix1	stable
chrIII	7491900	7492051	True	False	H	stable
chrIII	7494256	7494407	True	False	.	.
chrIII	7494903	7495054	True	False	G3	stable
chrIII	7496217	7496368	False	False	.	.
chrIII	7497952	7498103	False	False	.	.
chrIII	7498389	7498540	False	False	stable	stable
chrIII	7499531	7499682	False	False	stable	stable
chrIII	7503274	7503425	True	False	Mix3	stable
chrIII	7504447	7504598	True	False	.	.
chrIII	7506299	7506450	True	False	.	.
chrIII	7507011	7507162	False	False	.	.
chrIII	7508000	7508151	False	False	.	.
chrIII	7508269	7508420	True	False	.	.
chrIII	7509859	7510010	True	False	.	.
chrIII	7519042	7519193	False	False	.	.
chrIII	7520717	7520868	True	False	G4	stable
chrIII	7524141	7524292	True	True	.	.
chrIII	7524964	7525115	True	False	.	.
